DEVICE,905d3a70-a58f-11ef-88cf-f38f8717d037,M22,1751328000000
DEVICE,86c22210-3972-11f0-a2be-d7621253a08f,AM_V08,1748736000000
DEVICE,86c22210-3972-11f0-a2be-d7621253a08f,AM_V08,1751328000000
DEVICE,da2f8740-3e6d-11ef-9018-e51f977b26c8,NMCC,1719792000000
DEVICE,da2f8740-3e6d-11ef-9018-e51f977b26c8,NMCC,1722470400000
DEVICE,da2f8740-3e6d-11ef-9018-e51f977b26c8,NMCC,1725148800000
DEVICE,da2f8740-3e6d-11ef-9018-e51f977b26c8,NMCC,1727740800000
DEVICE,da2f8740-3e6d-11ef-9018-e51f977b26c8,NMCC,1730419200000
DEVICE,da2f8740-3e6d-11ef-9018-e51f977b26c8,NMCC,1733011200000
DEVICE,da2f8740-3e6d-11ef-9018-e51f977b26c8,NMCC,1735689600000
DEVICE,da2f8740-3e6d-11ef-9018-e51f977b26c8,NMCC,1738368000000
DEVICE,da2f8740-3e6d-11ef-9018-e51f977b26c8,NMCC,1740787200000
DEVICE,da2f8740-3e6d-11ef-9018-e51f977b26c8,NMCC,1743465600000
DEVICE,da2f8740-3e6d-11ef-9018-e51f977b26c8,NMCC,1746057600000
DEVICE,da2f8740-3e6d-11ef-9018-e51f977b26c8,NMCC,1748736000000
DEVICE,da2f8740-3e6d-11ef-9018-e51f977b26c8,NMCC,1751328000000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC140,1719792000000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC140,1722470400000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC140,1725148800000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC140,1727740800000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC140,1730419200000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC140,1733011200000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC140,1735689600000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC140,1738368000000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC140,1740787200000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC140,1743465600000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC140,1746057600000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC140,1748736000000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC140,1751328000000
DEVICE,4e342da0-3245-11f0-a2be-d7621253a08f,calcInstantSavings,1748736000000
DEVICE,4e342da0-3245-11f0-a2be-d7621253a08f,calcInstantSavings,1751328000000
DEVICE,cf6645a0-a58e-11ef-88cf-f38f8717d037,M22,1743465600000
DEVICE,cf6645a0-a58e-11ef-88cf-f38f8717d037,M22,1746057600000
DEVICE,cf6645a0-a58e-11ef-88cf-f38f8717d037,M22,1748736000000
DEVICE,cf6645a0-a58e-11ef-88cf-f38f8717d037,M22,1751328000000
DEVICE,30cbf170-dd32-11ef-88cf-f38f8717d037,Status,1740787200000
DEVICE,30cbf170-dd32-11ef-88cf-f38f8717d037,Status,1743465600000
DEVICE,30cbf170-dd32-11ef-88cf-f38f8717d037,Status,1746057600000
DEVICE,30cbf170-dd32-11ef-88cf-f38f8717d037,Status,1748736000000
DEVICE,30cbf170-dd32-11ef-88cf-f38f8717d037,Status,1751328000000
DEVICE,30cbf170-dd32-11ef-88cf-f38f8717d037,Relay,1740787200000
DEVICE,30cbf170-dd32-11ef-88cf-f38f8717d037,Relay,1743465600000
DEVICE,30cbf170-dd32-11ef-88cf-f38f8717d037,Relay,1746057600000
DEVICE,30cbf170-dd32-11ef-88cf-f38f8717d037,Relay,1748736000000
DEVICE,30cbf170-dd32-11ef-88cf-f38f8717d037,Relay,1751328000000
DEVICE,b6cbd410-5588-11f0-86af-7fcd02ceac23,NMNC,1751328000000
DEVICE,99df89a0-43ff-11ef-9018-e51f977b26c8,MODBUS172,1719792000000
DEVICE,99df89a0-43ff-11ef-9018-e51f977b26c8,MODBUS172,1730419200000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC151,1719792000000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC151,1722470400000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC151,1725148800000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC151,1727740800000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC151,1730419200000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC151,1733011200000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC151,1735689600000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC151,1738368000000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC151,1740787200000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC151,1743465600000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC151,1746057600000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC151,1748736000000
DEVICE,aaea9640-3e6e-11ef-9018-e51f977b26c8,AC151,1751328000000
QUEUE_STATS,ff394660-66db-11f0-a50e-05c69e6fba8f,tmpFailed,1751328000000
DEVICE,f758dd70-a58e-11ef-88cf-f38f8717d037,M56,1746057600000
DEVICE,f758dd70-a58e-11ef-88cf-f38f8717d037,M56,1748736000000
DEVICE,f758dd70-a58e-11ef-88cf-f38f8717d037,M56,1751328000000
DEVICE,93ed2710-532a-11f0-86af-7fcd02ceac23,M148,1748736000000
DEVICE,905d3a70-a58f-11ef-88cf-f38f8717d037,M11,1748736000000
DEVICE,905d3a70-a58f-11ef-88cf-f38f8717d037,M11,1751328000000
API_USAGE_STATE,6dca5010-6079-11f0-86af-7fcd02ceac23,createdAlarmsLimit,1751328000000
DEVICE,2a90d4c0-0a0e-11f0-a2be-d7621253a08f,t_water_bath,1743465600000
DEVICE,2a90d4c0-0a0e-11f0-a2be-d7621253a08f,t_water_bath,1746057600000
DEVICE,2a90d4c0-0a0e-11f0-a2be-d7621253a08f,t_water_bath,1748736000000
DEVICE,a4d7e0e0-4a6c-11f0-a2be-d7621253a08f,gps_location,1748736000000
DEVICE,a4d7e0e0-4a6c-11f0-a2be-d7621253a08f,gps_location,1751328000000
DEVICE,05c43690-3246-11f0-a2be-d7621253a08f,UTIM,1746057600000
QUEUE_STATS,ff32ddc0-66db-11f0-a50e-05c69e6fba8f,tmpFailed,1751328000000
DEVICE,b70932c0-3acf-11f0-a2be-d7621253a08f,ts,1746057600000
DEVICE,b70932c0-3acf-11f0-a2be-d7621253a08f,ts,1748736000000
DEVICE,b70932c0-3acf-11f0-a2be-d7621253a08f,ts,1751328000000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,LOGIC02,1719792000000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,LOGIC02,1722470400000
